datetime,close,high_^bvsp,low_^bvsp,open_^bvsp,volume_^bvsp,rolling_mean,lower_band,upper_band,bandas_anom,if_anom,both_anom,bandas_only,if_only,combined_or,combined_and
2025-05-19,139636.0,140203.0,138587.0,139186.0,9590600,135360.7,129682.59375157405,141038.80624842597,False,False,False,False,False,False,False
2025-05-20,140110.0,140244.0,138966.0,139636.0,9650800,135883.7,130501.12761165426,141266.27238834577,False,False,False,False,False,False,False
2025-05-21,137881.0,140109.0,137538.0,140109.0,10150400,136254.55,131453.609939642,141055.490060358,False,False,False,False,False,False,False
2025-05-22,137273.0,138837.0,137088.0,137881.0,13223200,136507.4,132084.21793989502,140930.58206010496,False,False,False,False,False,False,False
2025-05-23,137824.0,137824.0,134997.0,137273.0,10682600,136669.6,132306.50233652227,141032.69766347774,False,False,False,False,False,False,False
2025-05-26,138136.0,138800.0,137795.0,137824.0,5553800,136839.45,132528.62927096398,141150.27072903604,False,False,False,False,False,False,False
2025-05-27,139541.0,140382.0,138136.0,138136.0,11187800,137065.7,132683.44621312007,141447.95378687995,False,False,False,False,False,False,False
2025-05-28,138888.0,139547.0,138580.0,139541.0,9735000,137255.45,132904.3137914615,141606.58620853853,False,False,False,False,False,False,False
2025-05-29,138534.0,139108.0,137993.0,138869.0,8826400,137428.8,133169.4892774099,141688.11072259006,False,False,False,False,False,False,False
2025-05-30,137027.0,138637.0,136726.0,138546.0,15141600,137523.45,133396.78775883908,141650.11224116094,False,False,False,False,False,False,False
2025-06-02,136787.0,138471.0,136483.0,137026.0,9100100,137688.25,133999.636061206,141376.863938794,False,False,False,False,False,False,False
2025-06-03,137546.0,137672.0,136175.0,136787.0,9696700,137889.75,134763.3457849662,141016.1542150338,False,False,False,False,False,False,False
2025-06-04,137002.0,138797.0,136695.0,137547.0,10199100,138069.95,135712.82164228836,140427.07835771167,False,False,False,False,False,False,False
2025-06-05,136236.0,137451.0,136031.0,137003.0,9484500,138070.15,135713.6776789252,140426.6223210748,False,False,False,False,False,False,False
2025-06-06,136102.0,136890.0,135601.0,136236.0,9119300,138049.65,135629.82197000933,140469.47802999066,False,False,False,False,False,False,False
2025-06-09,135699.0,136106.0,134119.0,136102.0,7763800,138006.45,135447.99450580412,140564.9054941959,False,False,False,False,False,False,False
2025-06-10,136436.0,137369.0,135716.0,135716.0,8186500,137880.1,135271.44687706832,140488.7531229317,False,False,False,False,False,False,False
2025-06-11,137128.0,137531.0,135628.0,136443.0,8767100,137815.35,135199.15949711986,140431.54050288015,False,False,False,False,False,False,False
2025-06-12,137800.0,137931.0,136175.0,137127.0,7124600,137738.65,135221.8671517481,140255.4328482519,False,False,False,False,False,False,False
2025-06-13,137213.0,137800.0,136586.0,137800.0,8628300,137639.95,135208.9576988166,140070.94230118342,False,False,False,False,False,False,False
2025-06-16,139256.0,139988.0,137212.0,137212.0,7620500,137620.95,135250.4573152585,139991.44268474152,False,False,False,False,False,False,False
2025-06-17,138840.0,139497.0,138293.0,139256.0,8377000,137557.45,135410.1659406425,139704.73405935752,False,False,False,False,False,False,False
2025-06-18,138717.0,139161.0,138443.0,138844.0,8323400,137599.25,135393.68938383667,139804.81061616333,False,False,False,False,False,False,False
2025-06-20,137116.0,138719.0,136815.0,138715.0,11289300,137591.4,135379.8407596277,139802.9592403723,False,False,False,False,False,False,False
2025-06-23,136551.0,137130.0,135835.0,137116.0,7727800,137527.75,135271.55265187725,139783.94734812275,False,False,False,False,False,False,False
2025-06-24,137165.0,138156.0,136254.0,136552.0,8083700,137479.2,135236.36329993693,139722.0367000631,False,False,False,False,False,False,False
2025-06-25,135767.0,137163.0,135565.0,137163.0,7705700,137290.5,135145.12755043313,139435.87244956687,False,False,False,False,False,False,False
2025-06-26,137114.0,137353.0,135756.0,135767.0,8023300,137201.8,135192.12596516052,139211.47403483946,False,False,False,False,False,False,False
2025-06-27,136866.0,137209.0,136469.0,137113.0,6244500,137118.4,135205.38943244654,139031.41056755345,False,False,False,False,False,False,False
2025-06-30,138855.0,139103.0,136430.0,136865.0,7680300,137209.8,135146.41029014657,139273.1897098534,False,False,False,False,False,False,False
2025-07-01,139549.0,139695.0,138855.0,138855.0,6345700,137347.9,135047.54964682323,139648.25035317676,False,False,False,False,False,False,False
2025-07-02,139051.0,140049.0,138384.0,139586.0,8811900,137423.15,135000.31084118946,139845.98915881052,False,False,False,False,False,False,False
2025-07-03,140928.0,141304.0,139051.0,139051.0,6082200,137619.45,134746.00926219524,140492.8907378048,True,False,False,True,False,True,False
2025-07-04,141478.0,141537.0,140597.0,140928.0,2114300,137881.55,134610.63546669247,141152.4645333075,True,False,False,True,False,True,False
2025-07-07,139490.0,141342.0,139295.0,141265.0,6117300,138050.95,134817.37368592623,141284.5263140738,False,False,False,False,False,False,False
2025-07-08,139303.0,139591.0,138770.0,139491.0,6750100,138231.15,135151.41677334547,141310.88322665452,False,False,False,False,False,False,False
2025-07-09,137481.0,139331.0,137299.0,139303.0,7584500,138283.4,135297.88568126695,141268.91431873303,False,False,False,False,False,False,False
2025-07-10,136743.0,137472.0,136015.0,137472.0,9566200,138264.15,135242.52176866302,141285.77823133697,False,False,False,False,False,False,False
2025-07-11,136187.0,136742.0,135528.0,136742.0,7401900,138183.5,135026.63096482374,141340.36903517626,False,False,False,False,False,False,False
2025-07-14,135299.0,136187.0,134840.0,136187.0,7325600,138087.8,134699.49332153064,141476.10667846934,False,False,False,False,False,False,False
2025-07-15,135250.0,136022.0,134380.0,135298.0,6904200,137887.5,134321.01947034436,141453.98052965564,False,False,False,False,False,False,False
2025-07-16,135511.0,135641.0,134265.0,135250.0,7833200,137721.05,134033.0793713362,141409.02062866377,False,False,False,False,False,False,False
2025-07-17,135565.0,135793.0,135016.0,135515.0,6800000,137563.45,133786.36577369215,141340.53422630788,False,False,False,False,False,False,False
2025-07-18,133382.0,135563.0,133296.0,135563.0,10071800,137376.75,133162.67809118974,141590.82190881026,False,False,False,False,False,False,False
2025-07-21,134167.0,134865.0,133367.0,133382.0,6726700,137257.55,132816.3820893577,141698.71791064227,False,False,False,False,False,False,False
2025-07-22,134036.0,135300.0,133986.0,134180.0,7052100,137101.1,132431.6211425693,141770.57885743072,False,False,False,False,False,False,False
2025-07-23,135368.0,135782.0,133676.0,134036.0,6527600,137081.15,132384.3423820543,141777.95761794568,False,False,False,False,False,False,False
2025-07-24,133808.0,135363.0,133648.0,135357.0,5976800,136915.85,131996.47993870225,141835.22006129776,False,False,False,False,False,False,False
2025-07-25,133524.0,134204.0,133285.0,133820.0,5560900,136748.75,131600.53269485006,141896.96730514994,False,False,False,False,False,False,False
2025-07-28,132129.0,133902.0,131550.0,133538.0,6625600,136412.45,130973.05144675485,141851.8485532452,False,False,False,False,False,False,False
2025-07-29,132726.0,133346.0,132130.0,132130.0,6324800,136071.3,130604.40787414067,141538.19212585932,False,False,False,False,False,False,False
2025-07-30,133990.0,134368.0,131883.0,132702.0,8655300,135818.25,130464.73995124707,141171.76004875294,False,False,False,False,False,False,False
2025-07-31,133071.0,133987.0,132096.0,133987.0,9196800,135425.4,130515.97733483287,140334.82266516713,False,False,False,False,False,False,False
2025-08-01,132437.0,133237.0,132140.0,132920.0,8497100,134973.35,130800.85533916095,139145.84466083907,False,False,False,False,False,False,False
2025-08-04,132971.0,133929.0,132440.0,132440.0,6136600,134647.4,130971.57454168539,138323.2254583146,False,False,False,False,False,False,False
2025-08-05,133151.0,134233.0,132682.0,132971.0,6606300,134339.8,131336.19559686695,137343.40440313303,False,False,False,False,False,False,False
2025-08-06,134538.0,135241.0,133169.0,133169.0,8681700,134192.65,131573.21371874158,136812.0862812584,False,False,False,False,False,False,False
2025-08-07,136528.0,137007.0,134534.0,134538.0,9501000,134181.9,131605.11563919304,136758.68436080695,False,False,False,False,False,False,False
2025-08-08,135913.0,136761.0,135659.0,136526.0,9890600,134168.2,131633.73602885214,136702.66397114788,False,False,False,False,False,False,False
2025-08-11,135623.0,136307.0,135496.0,135913.0,6947300,134184.4,131615.59332230655,136753.20667769344,False,False,False,False,False,False,False
2025-08-12,137914.0,138414.0,135629.0,135629.0,8342100,134317.6,131282.23945434828,137352.96054565173,True,False,False,True,False,True,False
2025-08-13,136687.0,137913.0,136535.0,137911.0,9398500,134376.4,131201.35192576898,137551.448074231,False,False,False,False,False,False,False
2025-08-14,136356.0,137437.0,135588.0,136681.0,9667800,134415.95,131159.88906206092,137672.0109379391,False,False,False,False,False,False,False
2025-08-15,136341.0,136431.0,135583.0,136354.0,9291000,134563.9,131237.5091377568,137890.2908622432,False,False,False,False,False,False,False
2025-08-18,137322.0,137902.0,136341.0,136341.0,8089900,134721.65,131182.09764798917,138261.20235201082,False,False,False,False,False,False,False
2025-08-19,134432.0,137321.0,133997.0,137321.0,8684100,134741.45,131213.63609662643,138269.2639033736,False,False,False,False,False,False,False
2025-08-20,134667.0,134964.0,134122.0,134431.0,6845000,134706.4,131190.88866338215,138221.91133661784,False,False,False,False,False,False,False
2025-08-21,134511.0,134837.0,133874.0,134664.0,6516300,134741.55,131249.88344119335,138233.21655880663,False,False,False,False,False,False,False
2025-08-22,137968.0,138072.0,134512.0,134512.0,9315600,134963.75,131240.40012882865,138687.09987117135,False,True,False,False,True,True,False
2025-08-25,138025.0,138890.0,137971.0,137971.0,5991700,135258.55,131546.6022647177,138970.4977352823,False,False,False,False,False,False,False
2025-08-26,137771.0,138037.0,137059.0,138026.0,8453400,135510.8,131838.02290071308,139183.5770992869,False,False,False,False,False,False,False
2025-08-27,139206.0,139281.0,137456.0,137773.0,6609100,135771.6,131823.10334271067,139720.09665728934,False,False,False,False,False,False,False
2025-08-28,141049.0,142138.0,139206.0,139206.0,9294800,136170.5,131783.17953733733,140557.82046266267,True,False,False,True,False,True,False
2025-08-29,141422.0,142379.0,141000.0,141049.0,9333200,136619.75,132007.78666080287,141231.71333919713,True,False,False,True,False,True,False
2025-09-01,141125.0,141950.0,140878.0,141423.0,3388000,137027.45,132332.70505541252,141722.1949445875,False,False,False,False,False,False,False
2025-09-02,140335.0,141279.0,139625.0,141279.0,8785200,137386.65,132843.8587747969,141929.44122520307,False,False,False,False,False,False,False
2025-09-03,139864.0,140496.0,139582.0,140332.0,7579800,137652.95,133189.5393392711,142116.3606607289,False,False,False,False,False,False,False
2025-09-04,140993.0,141482.0,139832.0,139832.0,8032400,137876.2,133207.7555346231,142544.6444653769,False,False,False,False,False,False,False
2025-09-05,142640.0,143409.0,141004.0,141004.0,8379400,138212.55,133184.20330195085,143240.89669804912,False,False,False,False,False,False,False
2025-09-08,141792.0,143089.0,141329.0,142640.0,7440900,138521.0,133405.40670724947,143636.59329275053,False,False,False,False,False,False,False
2025-09-09,141618.0,142286.0,141606.0,141794.0,7481900,138706.2,133417.85871791717,143994.54128208285,False,False,False,False,False,False,False
2025-09-10,142349.0,143182.0,141612.0,141612.0,7138700,138989.3,133551.98177170203,144426.61822829794,False,False,False,False,False,False,False
2025-09-11,143151.0,144013.0,142349.0,142349.0,7570400,139329.05,133737.55425905157,144920.5457409484,False,False,False,False,False,False,False
2025-09-12,142272.0,143202.0,142241.0,143151.0,6388600,139625.6,134072.38204622793,145178.8179537721,False,False,False,False,False,False,False
2025-09-15,143547.0,144194.0,142292.0,142292.0,6614000,139936.85,134231.5456435269,145642.15435647313,False,False,False,False,False,False,False
2025-09-16,144062.0,144584.0,143547.0,143547.0,8478200,140418.35,135053.9152958837,145782.78470411632,False,False,False,False,False,False,False
2025-09-17,145594.0,146331.0,143910.0,144059.0,9604400,140964.7,135846.49990107637,146082.90009892365,False,False,False,False,False,False,False
2025-09-18,145500.0,145726.0,144993.0,145594.0,8372000,141514.15,136987.93014000176,146040.36985999823,False,False,False,False,False,False,False
2025-09-19,145865.0,146399.0,145496.0,145500.0,10279800,141909.0,137308.12479721862,146509.87520278138,False,False,False,False,False,False,False
2025-09-22,145109.0,145864.0,144117.0,145864.0,9428100,142263.2,137833.78537311853,146692.6146268815,False,False,False,False,False,False,False
2025-09-23,146425.0,147179.0,145107.0,145112.0,8143800,142695.9,138426.30680355293,146965.49319644706,False,False,False,False,False,False,False
2025-09-24,146492.0,146585.0,146067.0,146426.0,7292900,143060.2,138801.0560978835,147319.34390211652,False,False,False,False,False,False,False
2025-09-25,145306.0,146519.0,145187.0,146492.0,8293800,143273.05,139011.6183910353,147534.48160896468,False,False,False,False,False,False,False
2025-09-26,145447.0,146235.0,145146.0,145326.0,6338200,143474.3,139200.79070127322,147747.80929872676,False,False,False,False,False,False,False
2025-09-29,146337.0,147558.0,145447.0,145447.0,7074100,143734.9,139429.0586359203,148040.7413640797,False,False,False,False,False,False,False
2025-09-30,146237.0,147578.0,145774.0,146337.0,9477300,144030.0,139899.85954106713,148160.14045893287,False,False,False,False,False,False,False
2025-10-01,145517.0,146879.0,145193.0,146237.0,8340700,144312.65,140633.87507376674,147991.42492623325,False,False,False,False,False,False,False
2025-10-02,143950.0,145621.0,143635.0,145517.0,7245600,144460.5,141121.48580574125,147799.51419425875,False,False,False,False,False,False,False
2025-10-03,144201.0,144518.0,143676.0,143950.0,6177600,144538.55,141307.4801445939,147769.61985540608,False,False,False,False,False,False,False
2025-10-06,143608.0,144532.0,143376.0,144202.0,5981500,144629.35,141629.46921114257,147629.23078885744,False,False,False,False,False,False,False
2025-10-07,141356.0,143606.0,141035.0,143606.0,9272700,144616.25,141559.2558881333,147673.2441118667,True,False,False,True,False,True,False
2025-10-08,142145.0,142385.0,141356.0,141356.0,7525200,144606.05,141516.02070530184,147696.07929469814,False,False,False,False,False,False,False
2025-10-09,141708.0,143212.0,141603.0,142148.0,6821400,144533.9,141240.15007180852,147827.64992819147,False,False,False,False,False,False,False
2025-10-10,140680.0,142274.0,140231.0,141725.0,8280800,144454.3,140866.56134261817,148042.0386573818,True,False,False,True,False,True,False
2025-10-13,141783.0,142303.0,140682.0,140682.0,5531200,144366.1,140602.04726252222,148130.1527374778,False,False,False,False,False,False,False
2025-10-14,141683.0,142589.0,141334.0,141788.0,7122300,144247.15,140296.87996126403,148197.42003873596,False,False,False,False,False,False,False
2025-10-15,142604.0,142905.0,141154.0,141683.0,10321000,144097.65,140135.70097006822,148059.59902993176,False,False,False,False,False,False,False
2025-10-16,142200.0,143191.0,141446.0,142604.0,7391900,143932.65,139941.84661036468,147923.4533896353,False,False,False,False,False,False,False
2025-10-17,143399.0,143425.0,141248.0,142200.0,8875100,143809.35,139918.8033316081,147699.8966683919,False,False,False,False,False,False,False
2025-10-20,144509.0,145216.0,143396.0,143399.0,6793400,143779.35,139921.88700635298,147636.81299364704,False,False,False,False,False,False,False
2025-10-21,144085.0,144795.0,143829.0,144509.0,6193200,143662.35,140006.05689445278,147318.64310554723,False,False,False,False,False,False,False
2025-10-22,144873.0,145048.0,144039.0,144094.0,7025000,143581.4,140122.52970070337,147040.27029929662,False,False,False,False,False,False,False
2025-10-23,145721.0,146358.0,144881.0,144881.0,6599600,143602.15,140095.07430859396,147109.22569140603,False,False,False,False,False,False,False
